Composition,T,GBR_Pred
Ce0.53Eu0.06Gd0.06La0.34PO4,900,6.066283187646402
Ce0.53Eu0.06Gd0.06La0.34PO4,1000,6.25257498805151
Ce0.53Eu0.06Gd0.06La0.34PO4,1100,6.337566724765456
Ce0.53Eu0.06Gd0.06La0.34PO4,1200,6.541893764791644
Ce0.53Eu0.06Gd0.06La0.34PO4,1300,6.690477150319434
Ce0.53Eu0.06Gd0.06La0.34PO4,1400,7.002898559695652
Ce0.53Eu0.06Gd0.06La0.34PO4,1500,7.214114682199533
Ce0.53Eu0.06Gd0.06La0.34PO4,1600,7.435511884086003
Ce0.53Eu0.06Gd0.06La0.34PO4,1700,7.722144065615545
Ce0.53Eu0.06Gd0.06La0.34PO4,1800,7.874445878712671
Ce0.53Eu0.06Gd0.06La0.34PO4,1900,8.166293565937005
Ce0.53Eu0.06Gd0.06La0.34PO4,2000,8.423778567515189
Eu0.30Gd0.43La0.02Nd0.04PO4,100,0.7314052092378268
Eu0.30Gd0.43La0.02Nd0.04PO4,200,2.392946267549488
Eu0.30Gd0.43La0.02Nd0.04PO4,300,3.3669120828608103
Eu0.30Gd0.43La0.02Nd0.04PO4,400,3.9285387295426113
Eu0.30Gd0.43La0.02Nd0.04PO4,500,4.400054566818172
Eu0.30Gd0.43La0.02Nd0.04PO4,600,4.61850833457405
Eu0.30Gd0.43La0.02Nd0.04PO4,700,4.832132964790828
Eu0.30Gd0.43La0.02Nd0.04PO4,800,4.993531400231354
Eu0.30Gd0.43La0.02Nd0.04PO4,900,5.101016340689565
Eu0.30Gd0.43La0.02Nd0.04PO4,1000,5.240753644728292
Eu0.30Gd0.43La0.02Nd0.04PO4,1100,5.432101664706999
Eu0.30Gd0.43La0.02Nd0.04PO4,1200,5.626189504165052
Eu0.30Gd0.43La0.02Nd0.04PO4,1300,5.7616743707492
Eu0.30Gd0.43La0.02Nd0.04PO4,1400,5.799255506086398
Eu0.30Gd0.43La0.02Nd0.04PO4,1500,5.903122165316677
Eu0.30Gd0.43La0.02Nd0.04PO4,1600,6.029692794282092
Eu0.30Gd0.43La0.02Nd0.04PO4,1700,6.1483226109477185
Eu0.30Gd0.43La0.02Nd0.04PO4,1800,6.242915102351776
Eu0.30Gd0.43La0.02Nd0.04PO4,1900,6.555453554447747
Eu0.30Gd0.43La0.02Nd0.04PO4,2000,6.672701474316753
Ce0.08Eu0.27Gd0.40Nd0.02PO4,100,0.8884145070252807
Ce0.08Eu0.27Gd0.40Nd0.02PO4,200,2.630716236555034
Ce0.08Eu0.27Gd0.40Nd0.02PO4,300,3.5956042373408534
Ce0.08Eu0.27Gd0.40Nd0.02PO4,400,4.121551852819108
Ce0.08Eu0.27Gd0.40Nd0.02PO4,500,4.593067690094669
Ce0.08Eu0.27Gd0.40Nd0.02PO4,600,4.811521457850547
Ce0.08Eu0.27Gd0.40Nd0.02PO4,700,5.024246459551378
Ce0.08Eu0.27Gd0.40Nd0.02PO4,800,5.171028399721053
Ce0.08Eu0.27Gd0.40Nd0.02PO4,900,5.270164199201074
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1000,5.438837388959268
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1100,5.61796549136142
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1200,5.812053330819473
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1300,5.947538197403621
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1400,5.987546832422164
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1500,6.091413491652443
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1600,6.222862299562216
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1700,6.344431235767264
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1800,6.439039390811604
Ce0.08Eu0.27Gd0.40Nd0.02PO4,1900,6.6349177590933825
Ce0.08Eu0.27Gd0.40Nd0.02PO4,2000,6.752165678962388
